Date,Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Day Perc Change,pc_Open_Close,pc_High_Low,5_day_mean,5_day_std,Action
2017-08-07,DHFL,NF,2017-08-07,1096.0,1188.9,1189.0,1100.0,1100.0,1100.0,1155.59,32,36979.0,3,32,100.0,6.09,-0.07477500210278416,0.0809090909090909,14.579999999999973,66.88622541301012,-1
2017-08-07,DHFL,NL,2017-08-07,1096.01,1094.0,1096.0,1094.0,1096.0,1096.0,1095.32,203,222350.0,4,203,100.0,-0.36,0.0018281535648994515,0.0018281535648994515,26.255999999999972,54.91084801749106,1
2017-08-07,DHFL,NP,2017-08-07,1106.9,1107.0,1110.9,1106.55,1110.5,1110.49,1109.47,3276,3634633.32,18,2912,88.89,1.32,0.0031526648599819415,0.003931137318693359,1.6459999999999695,2.645350638384324,-1
2017-08-08,DHFL,EQ,2017-08-08,456.75,457.4,461.5,446.5,449.0,448.85,452.62,1258837,569777148.2,19148,468130,37.19,-59.58,-0.018692610406646163,0.0335946248600224,-10.19400000000003,27.71092708662053,1
2017-08-08,DHFL,N6,2017-08-08,1027.0,1035.0,1035.0,1030.0,1030.0,1030.0,1030.8,140,144312.2,6,140,100.0,129.48,-0.004830917874396135,0.0048543689320388345,15.389999999999969,69.22706551631379,1
2017-08-08,DHFL,NC,2017-08-08,1036.85,1040.0,1041.0,1040.0,1040.93,1040.93,1040.9,699,727588.02,13,601,85.98,1.06,0.0008942307692308305,0.0009615384615384616,14.383999999999968,69.4322423662091,1
2017-08-08,DHFL,NF,2017-08-08,1100.0,1105.0,1105.0,1105.0,1105.0,1105.0,1105.0,10,11050.0,1,10,100.0,6.16,0.0,0.0,15.687999999999969,69.1467491643678,-1
2017-08-08,DHFL,NL,2017-08-08,1096.0,1094.0,1100.0,1094.0,1100.0,1098.83,1098.4,286,314141.35,9,286,100.0,-0.56,0.004414990859232109,0.005484460694698354,15.31199999999997,69.24944562955,1
2017-08-08,DHFL,NP,2017-08-08,1110.49,1101.0,1112.0,1101.0,1112.0,1112.0,1111.17,933,1036718.55,8,755,80.92,1.2,0.009990917347865577,0.009990917347865577,27.46799999999997,57.08204200972493,-1
2017-08-09,DHFL,EQ,2017-08-09,448.85,446.0,447.4,424.2,424.7,427.85,433.97,2466869,1070542238.55,32965,802186,32.52,-61.52,-0.04069506726457394,0.05469118340405467,-10.732000000000028,28.502868627560982,1
2017-08-09,DHFL,N6,2017-08-09,1030.0,1049.0,1054.5,1040.0,1054.5,1046.92,1046.85,820,858415.0,17,770,93.9,144.69,-0.0019828408007625618,0.013942307692307693,17.99399999999997,76.0603140934877,-1
2017-08-09,DHFL,NC,2017-08-09,1040.93,1038.0,1043.0,1038.0,1043.0,1042.8,1041.43,536,558203.8,10,536,100.0,-0.39,0.004624277456647355,0.004816955684007707,16.683999999999973,76.37085982231707,1
2017-08-09,DHFL,NH,2017-08-09,1150.0,1155.0,1155.0,1155.0,1155.0,1155.0,1155.0,25,28875.0,1,25,100.0,10.76,0.0,0.0,18.947999999999972,75.89819279798435,-1
2017-08-09,DHFL,NN,2017-08-09,1055.0,1062.08,1062.08,1062.08,1062.08,1062.08,1062.08,5,5310.4,1,5,100.0,-8.05,0.0,0.0,17.097999999999974,76.54889071697906,1
2017-08-09,DHFL,NP,2017-08-09,1112.0,1112.2,1116.99,1112.2,1116.95,1116.95,1116.57,920,1027242.1,50,658,71.52,5.17,0.004270814601690343,0.004306779356230861,30.43599999999997,64.2473865616338,-1
2017-08-10,DHFL,EQ,2017-08-10,427.85,422.05,427.35,391.3,412.05,406.35,413.01,2707782,1118349256.05,31600,620918,22.93,-63.62,-0.037199383959246504,0.09212880143112703,-11.226000000000028,30.103364097721723,1
2017-08-10,DHFL,N6,2017-08-10,1046.92,1036.0,1040.0,1030.0,1037.0,1037.0,1035.79,200,207158.0,5,200,100.0,155.2,0.0009652509652509653,0.009708737864077669,19.89199999999997,81.18404258227108,-1
2017-08-10,DHFL,N8,2017-08-10,1024.81,1025.0,1025.0,1025.0,1025.0,1025.0,1025.0,100,102500.0,6,100,100.0,-1.16,0.0,0.0,17.50799999999997,81.69267268243831,1
2017-08-10,DHFL,NC,2017-08-10,1042.8,1044.0,1045.5,1044.0,1045.0,1045.0,1045.3,461,481882.85,10,461,100.0,2.25,0.0009578544061302681,0.0014367816091954023,18.475999999999967,81.2930251005583,1
2017-08-10,DHFL,NL,2017-08-10,1098.83,1096.1,1100.0,1096.1,1100.0,1100.0,1098.3,146,160352.1,7,146,100.0,5.26,0.0035580695192045353,0.0035580695192045353,32.25199999999997,68.77543580378101,-1
2017-08-10,DHFL,NN,2017-08-10,1062.08,1067.03,1067.03,1067.03,1067.03,1067.03,1067.03,4,4268.12,1,4,100.0,-3.0,0.0,0.0,0.611999999999972,3.212751157497477,1
2017-08-10,DHFL,NP,2017-08-10,1116.95,1116.95,1116.95,1115.0,1115.1,1115.75,1115.78,134,149513.85,6,134,100.0,4.57,-0.0010743542683200192,0.001748878923766857,1.757999999999972,3.436796473462094,-1
2017-08-11,DHFL,EQ,2017-08-11,406.35,395.05,420.0,391.2,419.0,416.8,410.4,2937478,1205552580.95,39572,560370,19.08,-62.64,0.05505632198455891,0.07361963190184052,-10.712000000000028,29.20894503401313,1
2017-08-11,DHFL,N4,2017-08-11,1028.0,1001.0,1001.0,1001.0,1001.0,1001.0,1001.0,7,7007.0,1,7,100.0,140.16,0.0,0.0,16.86999999999997,74.50362944179298,1
2017-08-11,DHFL,N6,2017-08-11,1037.0,1020.17,1047.0,1020.17,1034.0,1035.26,1035.45,211,218480.6,8,211,100.0,3.42,0.014791652371663577,0.02629953831224212,16.50199999999997,74.57981710892031,-1
2017-08-11,DHFL,N8,2017-08-11,1025.0,1020.0,1020.0,1020.0,1020.0,1020.0,1020.0,50,51000.0,3,50,100.0,-1.47,0.0,0.0,16.80799999999997,74.48287232646176,1
2017-08-11,DHFL,NC,2017-08-11,1045.0,1040.0,1044.0,1039.0,1044.0,1043.77,1042.24,1691,1762424.99,28,1691,100.0,2.03,0.0036249999999999824,0.004812319538017324,28.885999999999967,62.23118775983634,-1
2017-08-11,DHFL,NJ,2017-08-11,1001.0,1003.0,1003.0,1003.0,1003.0,1003.0,1003.0,99,99297.0,1,99,100.0,-3.91,0.0,0.0,0.07199999999996862,2.886367959910991,1
2017-08-11,DHFL,NL,2017-08-11,1100.0,1090.0,1090.0,1090.0,1090.0,1090.0,1090.0,15,16350.0,1,15,100.0,8.67,0.0,0.0,1.1219999999999686,4.757322776520511,-1
2017-08-11,DHFL,NN,2017-08-11,1067.03,1070.03,1070.03,1070.03,1070.03,1070.03,1070.03,45,48151.35,1,45,100.0,-1.83,0.0,0.0,1.0499999999999685,4.8088044252184785,1
2017-08-11,DHFL,NP,2017-08-11,1115.75,1116.0,1116.5,1116.0,1116.3,1116.45,1116.41,931,1039374.3,32,931,100.0,4.34,0.00040322580645165367,0.00044802867383512545,1.8599999999999688,4.986592022614331,-1
2017-08-14,DHFL,EQ,2017-08-14,416.8,422.4,441.4,422.4,437.05,438.75,432.25,2106047,910347082.95,25923,440538,20.92,-60.7,0.03870738636363642,0.04498106060606061,-10.686000000000032,28.399729400119288,1
2017-08-14,DHFL,N6,2017-08-14,1035.26,1035.0,1035.5,1035.0,1035.5,1035.5,1035.03,314,325000.0,14,294,93.63,136.01,0.0004830917874396135,0.0004830917874396135,17.297999999999966,72.08408194601635,-1
2017-08-14,DHFL,N8,2017-08-14,1020.0,1010.0,1020.0,1010.0,1020.0,1020.0,1019.63,134,136630.0,2,134,100.0,-1.5,0.009900990099009901,0.009900990099009901,15.263999999999964,72.53050413446746,1
2017-08-14,DHFL,NC,2017-08-14,1043.77,1043.0,1046.0,1041.0,1041.0,1041.76,1043.32,1688,1761127.5,13,1638,97.04,1.83,-0.0011888782358581104,0.004803073967339097,15.185999999999964,72.51865297976791,1
2017-08-14,DHFL,NL,2017-08-14,1090.0,1098.0,1100.0,1098.0,1100.0,1100.0,1099.58,120,131950.0,5,120,100.0,5.59,0.0018214936247723133,0.0018214936247723133,28.443999999999967,60.18792553328285,-1
2017-08-14,DHFL,NN,2017-08-14,1070.03,1098.0,1098.0,1098.0,1098.0,1098.0,1098.0,300,329400.0,7,300,100.0,-0.18,0.0,0.0,1.2059999999999662,2.724487107695597,1
2017-08-14,DHFL,NP,2017-08-14,1116.45,1117.0,1117.01,1116.06,1116.06,1116.06,1116.93,276,308273.89,6,276,100.0,1.64,-0.0008415398388541222,0.0008512087163772965,1.8339999999999663,2.2685524018632615,-1
2017-08-16,DHFL,EQ,2017-08-16,438.75,440.45,453.15,427.65,448.0,449.0,444.73,3625967,1612584999.1,35229,615508,16.98,-59.77,0.01941196503575891,0.059628200631357424,-10.178000000000035,27.802038954004768,1
2017-08-16,DHFL,N6,2017-08-16,1035.5,1048.0,1051.75,1048.0,1051.75,1048.52,1048.52,11,11533.74,5,10,90.91,133.52,0.0004961832061068529,0.00357824427480916,16.159999999999968,70.93709431602059,-1
2017-08-16,DHFL,N8,2017-08-16,1020.0,1010.0,1010.0,1005.01,1005.01,1005.01,1008.69,137,138190.4,5,137,100.0,-4.15,-0.004940594059405949,0.004965124725127122,14.211999999999966,71.43193102527749,1
2017-08-16,DHFL,NC,2017-08-16,1041.76,1045.0,1045.0,1043.0,1043.0,1043.82,1043.84,1710,1784969.56,34,1710,100.0,2.16,-0.0011291866028708742,0.0019175455417066154,14.685999999999968,71.32027642963817,1
2017-08-16,DHFL,NL,2017-08-16,1100.0,1090.0,1090.05,1090.0,1090.05,1090.05,1090.03,6,6540.15,2,6,100.0,4.43,4.58715596329858e-05,4.58715596329858e-05,27.52599999999997,59.33693815828385,1
2017-08-16,DHFL,NP,2017-08-16,1116.06,1116.0,1119.9,1116.0,1116.01,1116.17,1117.81,1214,1357023.0,54,994,81.88,2.4,0.00015232974910400784,0.00349462365591406,1.3019999999999698,3.224355749603131,-1
2017-08-17,DHFL,EQ,2017-08-17,449.0,449.3,454.5,443.4,448.0,448.45,449.07,1409477,632960760.15,17189,326351,23.15,-59.82,-0.0018918317382595653,0.02503382949932346,-9.832000000000031,27.963953046734968,1
2017-08-17,DHFL,N6,2017-08-17,1048.52,1040.0,1040.0,1031.15,1031.15,1031.15,1039.83,52,54071.15,5,51,98.08,129.94,-0.008509615384615298,0.008582650438830343,15.821999999999969,69.35634087810573,1
2017-08-17,DHFL,NC,2017-08-17,1043.82,1045.0,1047.0,1042.0,1042.0,1042.69,1043.58,2866,2990912.81,51,2192,76.48,1.12,-0.0022105263157894215,0.0047984644913627635,15.61399999999997,69.40909580163107,1
2017-08-17,DHFL,NL,2017-08-17,1090.05,1104.5,1104.5,1104.5,1104.5,1104.5,1104.5,5,5522.5,1,5,100.0,5.93,0.0,0.0,15.91399999999997,69.3518895200412,1
2017-08-17,DHFL,NP,2017-08-17,1116.17,1117.0,1118.95,1115.1,1115.1,1115.83,1116.7,605,675605.6,19,590,97.52,1.03,-0.0010474485228290714,0.0034526051475205245,15.639999999999969,69.4213011258072,-1
2017-08-18,DHFL,EQ,2017-08-18,448.45,440.0,453.0,438.05,450.05,450.35,444.72,2096498,932355212.1,30292,470750,22.45,-59.64,0.023522727272727324,0.03412852414107976,15.67599999999997,69.37241620413693,1
2017-08-18,DHFL,N4,2017-08-18,1001.0,1020.0,1020.0,1020.0,1020.0,1020.0,1020.0,250,255000.0,6,250,100.0,126.49,0.0,0.0,14.985999999999967,67.95444967034904,1
2017-08-18,DHFL,N6,2017-08-18,1031.15,1040.0,1045.0,1030.0,1031.03,1031.18,1033.66,1552,1604245.5,53,1442,92.91,1.1,-0.00848076923076917,0.014563106796116505,14.981999999999966,67.95547049355187,1
2017-08-18,DHFL,N8,2017-08-18,1005.01,1025.1,1039.9,1025.1,1039.9,1039.9,1026.11,147,150837.7,2,147,100.0,0.85,0.014437615842357022,0.014437615842357022,13.965999999999962,68.16230138426958,1
2017-08-18,DHFL,NC,2017-08-18,1042.69,1042.02,1046.9,1042.02,1044.0,1044.0,1044.09,944,985622.84,16,735,77.86,2.23,0.001900155467265521,0.0046832114546746795,25.775999999999964,56.32010901978086,1
2017-08-18,DHFL,NH,2017-08-18,1155.0,1160.0,1160.0,1160.0,1160.0,1160.0,1160.0,25,29000.0,1,25,100.0,11.11,0.0,0.0,2.6999999999999686,4.926753494949787,-1
2017-08-18,DHFL,NL,2017-08-18,1104.5,1090.0,1090.0,1090.0,1090.0,1090.0,1090.0,50,54500.0,3,50,100.0,-6.03,0.0,0.0,1.2739999999999685,6.335951388702396,1
2017-08-18,DHFL,NN,2017-08-18,1098.0,1098.0,1098.0,1077.03,1098.0,1098.0,1092.94,290,316952.1,5,220,75.86,0.73,0.0,0.01947020974346121,1.2499999999999687,6.338185860323112,1
2017-08-18,DHFL,NP,2017-08-18,1115.83,1118.95,1118.95,1115.0,1115.0,1115.09,1115.63,1463,1632171.44,15,1463,100.0,1.56,-0.0034496626301444453,0.003542600896861027,1.919999999999969,6.109427141721216,-1
2017-08-21,DHFL,EQ,2017-08-21,450.35,447.0,462.25,446.25,449.0,448.75,456.07,5630103,2567693580.55,48189,1598549,28.39,-59.76,0.0039149888143176735,0.035854341736694675,-10.47800000000003,28.218232935462115,1
2017-08-21,DHFL,N2,2017-08-21,1016.93,1001.0,1099.99,1000.0,1015.0,1015.0,1008.24,499,503112.81,7,361,72.34,126.18,0.013986013986013986,0.09999000000000001,12.53599999999997,68.45841971591223,-1
2017-08-21,DHFL,N4,2017-08-21,1020.0,1016.0,1016.0,1000.0,1000.0,1000.0,1005.12,342,343750.0,8,342,100.0,-1.48,-0.015748031496062992,0.016,13.44599999999997,68.17960164154672,1
2017-08-21,DHFL,N6,2017-08-21,1031.18,1040.0,1046.0,1030.1,1046.0,1046.0,1039.08,707,734629.0,13,657,92.93,4.6,0.0057692307692307696,0.015435394621881461,14.219999999999967,68.02093795295681,-1
2017-08-21,DHFL,N8,2017-08-21,1039.9,1030.0,1030.0,1030.0,1030.0,1030.0,1030.0,100,103000.0,2,100,100.0,-1.53,0.0,0.0,13.601999999999967,68.17856936017358,1
2017-08-21,DHFL,NC,2017-08-21,1044.0,1044.07,1046.0,1043.25,1043.25,1043.25,1044.5,1967,2054537.15,18,1902,96.7,2.18,-0.0007853879529149735,0.0026359932901988976,0.579999999999967,2.7165511222870347,1
2017-08-21,DHFL,NE,2017-08-21,1085.0,1095.0,1095.0,1090.0,1090.0,1090.0,1092.72,68,74305.0,2,68,100.0,4.48,-0.0045662100456621,0.0045871559633027525,1.7719999999999672,2.8888007892547813,1
2017-08-21,DHFL,NH,2017-08-21,1160.0,1159.0,1159.0,1159.0,1159.0,1159.0,1159.0,10,11590.0,1,10,100.0,6.33,0.0,0.0,2.1179999999999675,3.3749029615677957,-1
2017-08-21,DHFL,NL,2017-08-21,1090.0,1099.0,1104.0,1099.0,1104.0,1103.31,1101.36,234,257717.35,11,234,100.0,-4.81,0.003921747042766101,0.004549590536851683,1.4619999999999673,4.418638930711472,-1
2017-08-21,DHFL,NN,2017-08-21,1098.0,1098.0,1098.0,1098.0,1098.0,1098.0,1098.0,25,27450.0,1,25,100.0,-0.48,0.0,0.0,1.5399999999999674,4.370360397038101,1
2017-08-21,DHFL,NP,2017-08-21,1115.09,1116.0,1117.0,1115.05,1116.0,1116.0,1115.99,2195,2449590.75,21,2190,99.77,1.64,0.0,0.0017488005022196723,1.4319999999999673,4.357243394624521,-1
2017-08-22,DHFL,EQ,2017-08-22,448.75,451.0,464.0,449.6,458.5,455.8,457.1,4689830,2143738156.1,68302,1110363,23.68,-59.16,0.010643015521064328,0.032028469750889625,-11.296000000000031,27.055648763243468,1
2017-08-22,DHFL,N2,2017-08-22,1015.0,1015.0,1015.0,1015.0,1015.0,1015.0,1015.0,60,60900.0,3,60,100.0,122.69,0.0,0.0,11.975999999999967,66.82378865344286,1
2017-08-22,DHFL,N8,2017-08-22,1030.0,1038.0,1038.0,1038.0,1038.0,1038.0,1038.0,200,207600.0,2,200,100.0,2.27,0.0,0.0,13.391999999999967,66.4531531983246,1
2017-08-22,DHFL,NC,2017-08-22,1043.25,1043.0,1044.0,1042.05,1042.05,1043.28,1043.25,1800,1877856.9,11,1520,84.44,0.51,0.0002684563758389,0.001871311357420513,13.58999999999997,66.40294383534513,1
2017-08-22,DHFL,NH,2017-08-22,1159.0,1160.0,1160.0,1160.0,1160.0,1160.0,1160.0,20,23200.0,1,20,100.0,11.19,0.0,0.0,15.499999999999968,66.10998563000902,-1
2017-08-22,DHFL,NP,2017-08-22,1116.0,1117.0,1118.85,1117.0,1118.85,1118.74,1117.61,2255,2520211.7,20,2255,100.0,-3.56,0.001557743957027761,0.0016562220232765525,26.61999999999997,53.97456993807363,-1
2017-08-23,DHFL,EQ,2017-08-23,455.8,458.75,471.0,457.15,469.9,467.75,464.7,4611259,2142862415.6,39954,1257529,27.27,-58.19,0.019618528610354225,0.03029640161872476,-9.55600000000003,27.716390096836165,1
2017-08-23,DHFL,N2,2017-08-23,1015.0,1015.0,1015.0,1015.0,1015.0,1015.0,1015.0,50,50750.0,2,50,100.0,117.0,0.0,0.0,13.389999999999972,63.868547423594975,1
2017-08-23,DHFL,N6,2017-08-23,1046.0,1048.9,1048.9,1036.0,1036.0,1036.0,1045.21,70,73165.0,3,70,100.0,2.07,-0.0122985985317953,0.012451737451737539,13.70199999999997,63.7936648108572,-1
2017-08-23,DHFL,N8,2017-08-23,1038.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,30,31050.0,1,30,100.0,-0.1,0.0,0.0,11.44399999999997,64.1038589322047,1
2017-08-23,DHFL,NC,2017-08-23,1043.28,1043.3,1044.8,1042.01,1044.0,1044.0,1043.95,785,819503.47,15,782,99.62,0.87,0.0006709479536087851,0.0026775174902351835,12.329999999999972,63.87484520529189,1
2017-08-23,DHFL,NE,2017-08-23,1090.0,1096.0,1096.0,1096.0,1096.0,1096.0,1096.0,14,15344.0,1,14,100.0,4.98,0.0,0.0,24.96399999999997,51.48506026023474,1
2017-08-23,DHFL,NF,2017-08-23,1105.0,1229.0,1229.0,1129.0,1129.0,1129.0,1179.0,2,2358.0,2,1,50.0,3.01,-0.08136696501220504,0.08857395925597875,2.165999999999971,1.965611864026132,-1
2017-08-23,DHFL,NL,2017-08-23,1103.31,1025.0,1025.0,1006.01,1006.01,1006.01,1024.44,336,344213.06,12,336,100.0,-10.89,-0.018526829268292692,0.01887655192294312,-0.42600000000002886,6.170739825985216,-1
2017-08-23,DHFL,NN,2017-08-23,1098.0,1059.0,1059.0,1003.03,1003.03,1003.03,1031.02,100,103101.5,2,50,50.0,-0.3,-0.05285174693106707,0.05580092320269586,-0.4660000000000288,6.168746225936033,1
2017-08-23,DHFL,NP,2017-08-23,1118.74,1050.0,1050.0,1026.9,1028.0,1028.0,1027.54,4937,5072975.56,99,4554,92.24,2.49,-0.02095238095238095,0.022494887525562283,-0.14200000000002874,6.297655913115616,-1
2017-08-24,DHFL,EQ,2017-08-24,467.75,470.0,480.0,467.35,472.55,474.05,474.32,5950326,2822382508.5,46610,558261,9.38,-53.89,0.00861702127659577,0.027067508291430356,-11.916000000000029,24.125293366091924,1
2017-08-24,DHFL,N2,2017-08-24,1015.0,1020.0,1022.0,1020.0,1022.0,1022.0,1021.6,25,25540.0,5,25,100.0,115.59,0.00196078431372549,0.00196078431372549,10.599999999999973,62.905211230867046,1
2017-08-24,DHFL,N6,2017-08-24,1036.0,1036.0,1047.5,1032.0,1047.5,1047.5,1038.28,327,339517.5,6,237,72.48,2.5,0.0111003861003861,0.015019379844961241,13.277999999999974,62.04070010888015,-1
2017-08-24,DHFL,N8,2017-08-24,1035.0,1028.1,1028.1,1028.1,1028.1,1028.1,1028.1,68,69910.8,1,68,100.0,-1.85,0.0,0.0,12.967999999999975,62.12931610761542,1
2017-08-24,DHFL,NC,2017-08-24,1044.0,1044.0,1046.5,1044.0,1046.5,1046.5,1045.1,226,236193.72,8,226,100.0,1.79,0.0023946360153256703,0.0023946360153256703,12.827999999999978,62.15961084176768,-1
2017-08-24,DHFL,NL,2017-08-24,1006.01,1025.0,1025.0,1020.0,1020.0,1020.0,1021.54,204,208395.0,11,204,100.0,-2.53,-0.004878048780487805,0.004901960784313725,23.099999999999977,51.750061835711875,-1
2017-08-24,DHFL,NN,2017-08-24,1003.03,1003.1,1003.1,1003.08,1003.08,1003.08,1003.09,275,275851.0,2,275,100.0,-1.66,-1.99381916060032e-05,1.9938589145413933e-05,-0.35000000000002274,2.314119703040613,1
2017-08-24,DHFL,NP,2017-08-24,1028.0,1028.85,1028.85,1027.0,1027.0,1027.03,1027.67,1657,1702847.98,60,1354,81.71,2.39,-0.0017689653496621826,0.0018013631937681684,-0.3720000000000227,2.280530640004816,-1
2017-08-28,DHFL,EQ,2017-08-28,474.05,476.0,494.45,473.0,491.85,490.95,483.18,5986903,2892743112.25,48791,946079,15.8,-52.2,0.03140756302521006,0.0453488372093023,-10.442000000000023,23.440007892490136,1
2017-08-28,DHFL,N2,2017-08-28,1022.0,1020.0,1020.0,1020.0,1020.0,1020.0,1020.0,50,51000.0,3,50,100.0,107.76,0.0,0.0,10.751999999999978,58.681127034166636,-1
2017-08-28,DHFL,N4,2017-08-28,1000.0,1007.0,1007.0,1007.0,1007.0,1007.0,1007.0,274,275918.0,4,274,100.0,-1.27,0.0,0.0,11.003999999999978,58.61249465770931,1
2017-08-28,DHFL,N6,2017-08-28,1047.5,1044.95,1048.0,1042.0,1048.0,1048.0,1042.14,62,64612.95,3,61,98.39,4.07,0.002918799942580941,0.005758157389635317,12.149999999999977,58.358450544886836,-1
2017-08-28,DHFL,NC,2017-08-28,1046.5,1046.0,1046.0,1046.0,1046.0,1046.0,1046.0,40,41840.0,1,40,100.0,-0.19,0.0,0.0,11.633999999999977,58.47760622665742,1
2017-08-28,DHFL,NE,2017-08-28,1096.0,1071.05,1110.0,1025.0,1110.0,1110.0,1053.53,428,450911.45,8,411,96.03,6.12,0.0363661827178937,0.08292682926829269,23.29799999999998,47.3125297357899,-1
2017-08-28,DHFL,NL,2017-08-28,1020.0,1025.0,1085.0,1020.0,1020.0,1020.0,1031.29,347,357858.5,9,347,100.0,-8.11,-0.004878048780487805,0.06372549019607843,0.12399999999997817,5.508255622245636,-1
2017-08-28,DHFL,NN,2017-08-28,1003.08,1004.02,1007.0,1004.02,1007.0,1007.0,1006.01,300,301802.0,41,300,100.0,-1.27,0.0029680683651720267,0.0029680683651720267,0.12399999999997817,5.508255622245636,1
2017-08-28,DHFL,NP,2017-08-28,1027.03,1027.05,1027.95,1025.0,1026.0,1026.05,1026.35,4678,4801245.67,46,3773,80.65,1.89,-0.0009736624312350909,0.002878048780487849,-0.3120000000000219,5.1952112565323665,-1
2017-08-29,DHFL,EQ,2017-08-29,490.95,490.7,500.9,485.55,493.1,493.4,494.92,6533564,3233567926.9,56288,885500,13.55,-51.91,0.005502343590788646,0.031613634023272504,-10.656000000000022,23.639521568762756,1
2017-08-29,DHFL,N4,2017-08-29,1007.0,1020.0,1020.0,1020.0,1020.0,1020.0,1020.0,29,29580.0,2,29,100.0,106.73,0.0,0.0,9.46599999999998,58.54244682279689,1
2017-08-29,DHFL,N6,2017-08-29,1048.0,1041.0,1041.0,1041.0,1041.0,1041.0,1041.0,65,67665.0,1,65,100.0,2.06,0.0,0.0,11.49999999999998,57.95282478016065,1
2017-08-29,DHFL,NC,2017-08-29,1046.0,1043.01,1047.0,1043.01,1046.5,1046.17,1046.13,721,754261.79,17,474,65.74,0.5,0.0030296929080258885,0.003825466678171838,11.853999999999981,57.86065182833669,-1
2017-08-29,DHFL,NL,2017-08-29,1020.0,1020.0,1020.0,1020.0,1020.0,1020.0,1020.0,30,30600.0,2,30,100.0,-2.5,0.0,0.0,10.975999999999981,58.08253119484379,-1
2017-08-29,DHFL,NN,2017-08-29,1007.0,1010.0,1010.0,1010.0,1010.0,1010.0,1010.0,10,10100.0,1,10,100.0,-0.98,0.0,0.0,21.16199999999998,47.8639887598182,1
2017-08-29,DHFL,NP,2017-08-29,1026.05,1027.0,1028.0,1026.0,1026.55,1026.55,1026.69,980,1006153.75,22,960,97.96,1.64,-0.00043816942551124194,0.001949317738791423,0.14399999999997987,1.8901005264274116,-1
2017-08-30,DHFL,EQ,2017-08-30,493.4,498.5,507.0,497.0,502.4,503.4,503.66,4406197,2219203424.0,37362,424062,9.62,-50.96,0.009829488465396143,0.02012072434607646,-10.46000000000002,22.693686346647173,1
2017-08-30,DHFL,N6,2017-08-30,1041.0,1049.0,1060.0,1045.0,1045.0,1045.0,1046.18,222,232253.0,6,222,100.0,107.59,-0.0038131553860819827,0.014354066985645933,10.95799999999998,58.271006684285126,-1
2017-08-30,DHFL,N8,2017-08-30,1028.1,1032.05,1032.05,1032.0,1032.0,1032.0,1032.05,68,70179.15,2,68,100.0,-1.24,-4.8447265151838113e-05,4.844961240305671e-05,11.20999999999998,58.20093813676891,1
2017-08-30,DHFL,NC,2017-08-30,1046.17,1048.99,1048.99,1044.0,1044.0,1044.0,1046.67,745,779765.69,12,614,82.42,1.16,-0.004756956691674858,0.004779693486590047,11.637999999999979,58.09665928433409,-1
2017-08-30,DHFL,NL,2017-08-30,1020.0,1035.0,1035.0,973.1,1002.5,1002.48,1013.31,452,458016.45,15,381,84.29,-3.98,-0.03142028985507245,0.06361113965676701,10.513999999999978,58.39206350181505,1
2017-08-30,DHFL,NP,2017-08-30,1026.55,1027.75,1028.2,1027.0,1028.0,1027.69,1027.71,1373,1411049.35,23,1072,78.08,2.51,-5.837995621497974e-05,0.001168451801363238,21.207999999999977,48.35218578306469,-1
2017-08-31,DHFL,EQ,2017-08-31,503.4,503.0,507.9,501.0,504.9,505.2,504.55,5634352,2842814522.95,50767,1791702,31.8,-50.84,0.004373757455268367,0.013772455089820314,-10.478000000000023,22.697945281456654,1
2017-08-31,DHFL,N6,2017-08-31,1045.0,1035.0,1037.0,1030.0,1037.0,1037.0,1031.35,300,309406.0,6,300,100.0,105.27,0.001932367149758454,0.006796116504854369,10.823999999999977,57.23672273986345,1
2017-08-31,DHFL,NC,2017-08-31,1044.0,1048.19,1048.19,1045.01,1045.12,1045.45,1045.46,205,214319.45,13,75,36.59,0.81,-0.002614029899159512,0.003043033081023209,10.753999999999978,57.25170853345778,-1
2017-08-31,DHFL,NP,2017-08-31,1027.69,1028.5,1029.0,1028.0,1028.48,1028.35,1028.56,2748,2826484.4,22,2748,100.0,-1.64,-0.00014584346135157117,0.0009727626459143969,11.221999999999976,57.11054604886914,-1
2017-09-01,DHFL,EQ,2017-09-01,505.2,507.2,519.5,502.15,515.45,516.95,513.09,3696712,1896732298.4,29734,426170,11.53,-49.73,0.01922318611987393,0.034551428855919594,0.7739999999999778,63.521456453705476,1
2017-09-01,DHFL,N6,2017-09-01,1037.0,1046.0,1047.0,1032.0,1032.0,1032.0,1046.69,337,352734.6,5,336,99.7,99.63,-0.01338432122370937,0.014534883720930232,30.867999999999977,68.41082019680807,1
2017-09-01,DHFL,NC,2017-09-01,1045.45,1047.25,1049.0,1047.0,1048.0,1047.99,1047.97,6888,7218440.0,18,5844,84.84,1.55,0.0007066125566961175,0.0019102196752626551,10.123999999999981,54.526326485469404,-1
2017-09-01,DHFL,NL,2017-09-01,1002.48,1001.0,1001.0,1001.0,1001.0,1001.0,1001.0,40,40040.0,3,40,100.0,-4.48,0.0,0.0,9.06599999999998,54.80285238926895,1
